Timestamp,Light,experiment_step,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
12/16/2025 9:46,light_state,,-40,35.38461538,-87.69230769,-73.84615385,-29.23076923,-32.30769231,-33.84615385,70.76923077,10.76923077,-56.92307692,53.84615385,78.46153846,80,-84.61538462,-53.84615385,13.46153846,3.076923077,-87.69230769,-27.69230769,-9.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-36.92307692,33.84615385,-86.15384615,-78.46153846,-29.23076923,-33.84615385,-30.76923077,70.76923077,10.76923077,-52.30769231,52.30769231,78.46153846,92.30769231,-89.23076923,-56.92307692,13.46153846,-4.615384615,-84.61538462,-27.69230769,-15.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-33.84615385,30.76923077,-83.07692308,-80,-29.23076923,-36.15384615,-27.69230769,60,13.84615385,-52.30769231,49.23076923,78.46153846,92.30769231,-89.23076923,-63.07692308,13.46153846,-7.692307692,-80,-27.69230769,-16.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-27.69230769,24.61538462,-80,-83.07692308,-32.30769231,-43.07692308,-26.15384615,55.38461538,16.92307692,-52.30769231,46.15384615,78.46153846,92.30769231,-90.76923077,-69.23076923,13.46153846,-13.84615385,-78.46153846,-27.69230769,-23.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-23.07692308,20,-76.92307692,-87.69230769,-33.84615385,-43.07692308,-24.61538462,52.30769231,21.53846154,-52.30769231,43.07692308,78.46153846,92.30769231,-93.84615385,-73.84615385,13.46153846,-18.46153846,-76.92307692,-27.69230769,-26.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-16.92307692,15.38461538,-75.38461538,-90.76923077,-36.92307692,-47.69230769,-20,47.69230769,26.15384615,-52.30769231,36.92307692,78.46153846,90.76923077,-95.38461538,-78.46153846,13.46153846,-23.07692308,-73.84615385,-27.69230769,-32.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,-7.692307692,15.38461538,-72.30769231,-89.23076923,-40,-47.69230769,-20,43.07692308,30.76923077,-52.30769231,29.23076923,78.46153846,90.76923077,-95.38461538,-84.61538462,13.46153846,-27.69230769,-72.30769231,-27.69230769,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,0,12.30769231,-72.30769231,-92.30769231,-43.07692308,-43.07692308,-20,40,38.46153846,-52.30769231,24.61538462,78.46153846,89.23076923,-95.38461538,-87.69230769,13.46153846,-36.92307692,-66.92307692,-27.69230769,-50.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,4.615384615,10.76923077,-70.76923077,-92.30769231,-46.15384615,-49.23076923,-20,35.38461538,41.53846154,-52.30769231,18.46153846,78.46153846,83.07692308,-93.84615385,-90.76923077,13.46153846,-43.07692308,-66.15384615,-27.69230769,-53.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,6.153846154,12.30769231,-69.23076923,-93.84615385,-50.76923077,-49.23076923,-20,36.92307692,41.53846154,-52.30769231,12.30769231,78.46153846,81.53846154,-90.76923077,-93.84615385,13.46153846,-53.84615385,-64.61538462,-27.69230769,-58.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,12.30769231,3.076923077,-66.15384615,-93.84615385,-50.76923077,-49.23076923,-20,35.38461538,43.07692308,-52.30769231,12.30769231,78.46153846,80,-98.46153846,-96.92307692,13.46153846,-60,-63.07692308,-27.69230769,-66.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,18.46153846,4.615384615,-63.07692308,-93.84615385,-55.38461538,-49.23076923,-20,32.30769231,43.07692308,-52.30769231,12.30769231,78.46153846,81.53846154,-98.46153846,-95.38461538,13.46153846,-64.61538462,-56.92307692,-27.69230769,-73.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,23.07692308,1.538461538,-60,-93.84615385,-58.46153846,-46.15384615,-20,30.76923077,43.07692308,-52.30769231,6.153846154,78.46153846,78.46153846,-92.30769231,-95.38461538,13.46153846,-73.84615385,-57.43589744,-27.69230769,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,30.76923077,1.538461538,-56.92307692,-93.84615385,-61.53846154,-46.15384615,-23.07692308,29.23076923,47.69230769,-52.30769231,6.153846154,78.46153846,76.92307692,-98.46153846,-95.38461538,13.46153846,-81.53846154,-53.84615385,-27.69230769,-81.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,35.38461538,1.538461538,-55.38461538,-93.84615385,-66.15384615,-46.15384615,-20,27.69230769,46.15384615,-52.30769231,6.153846154,78.46153846,72.30769231,-95.38461538,-90.76923077,13.46153846,-87.69230769,-43.07692308,-27.69230769,-86.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,40,0,-52.30769231,-93.84615385,-69.23076923,-46.15384615,-18.46153846,24.61538462,47.69230769,-52.30769231,9.230769231,78.46153846,67.69230769,-95.38461538,-89.23076923,13.46153846,-96.92307692,-40,-27.69230769,-87.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,47.69230769,0,-47.69230769,-93.84615385,-73.84615385,-49.23076923,-16.92307692,21.53846154,52.30769231,-52.30769231,6.153846154,78.46153846,64.61538462,-98.46153846,-87.69230769,13.46153846,-95.38461538,-35.38461538,-27.69230769,-87.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,56.92307692,-3.076923077,-43.07692308,-93.84615385,-80,-49.23076923,-12.30769231,18.46153846,53.84615385,-52.30769231,6.153846154,78.46153846,63.07692308,-98.46153846,-89.23076923,13.46153846,-95.38461538,-30.76923077,-27.69230769,-87.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,61.53846154,-4.615384615,-38.46153846,-93.84615385,-81.53846154,-49.23076923,-7.692307692,20,55.38461538,-52.30769231,6.153846154,78.46153846,60,-93.84615385,-87.69230769,13.46153846,-95.38461538,-23.07692308,-27.69230769,-86.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,67.69230769,-9.230769231,-33.84615385,-95.38461538,-86.15384615,-49.23076923,-3.076923077,20,58.46153846,-52.30769231,-4.615384615,78.46153846,58.46153846,-93.84615385,-87.69230769,13.46153846,-90.76923077,-18.46153846,-27.69230769,-84.61538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,75.38461538,-12.30769231,-32.30769231,-92.30769231,-81.53846154,-49.23076923,1.538461538,16.92307692,58.46153846,-52.30769231,-10.76923077,78.46153846,55.38461538,-93.84615385,-86.15384615,13.46153846,-90.76923077,-13.84615385,-27.69230769,-92.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-15.38461538,-27.69230769,-90.76923077,-86.15384615,-49.23076923,4.615384615,15.38461538,56.92307692,-52.30769231,-18.46153846,78.46153846,52.30769231,-93.84615385,-86.15384615,13.46153846,-90.76923077,-7.692307692,-27.69230769,-90.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,78.46153846,-16.92307692,-21.53846154,-87.69230769,-87.69230769,-49.23076923,4.615384615,13.84615385,53.84615385,-52.30769231,-26.15384615,78.46153846,49.23076923,-93.84615385,-83.07692308,13.46153846,-90.76923077,-3.076923077,-27.69230769,-89.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,80,-20,-18.46153846,-83.07692308,-83.07692308,-49.23076923,7.692307692,12.30769231,49.23076923,-52.30769231,-32.30769231,78.46153846,47.69230769,-98.46153846,-80,13.46153846,-90.76923077,1.538461538,-27.69230769,-86.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,87.69230769,-26.15384615,-12.30769231,-78.46153846,-92.30769231,-49.23076923,10.76923077,10.76923077,50.76923077,-52.30769231,-40,78.46153846,44.61538462,-92.30769231,-80,13.46153846,-90.76923077,4.615384615,-27.69230769,-83.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,86.15384615,-29.23076923,-7.692307692,-75.38461538,-92.30769231,-49.23076923,13.84615385,9.230769231,49.23076923,-52.30769231,-49.23076923,81.53846154,38.46153846,-93.84615385,-76.92307692,13.46153846,-90.76923077,9.230769231,-27.69230769,-83.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,84.61538462,-35.38461538,-3.076923077,-73.84615385,-93.84615385,-49.23076923,16.92307692,9.230769231,52.30769231,-52.30769231,-55.38461538,76.92307692,40,-93.84615385,-75.38461538,13.46153846,-90.76923077,10.76923077,-27.69230769,-81.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2025 9:46,light_state,,84.61538462,-38.46153846,4.615384615,-70.76923077,-93.84615385,-49.23076923,20,12.30769231,49.23076923,-52.30769231,-60,78.46153846,36.92307692,-93.84615385,-76.92307692,13.46153846,-92.30769231,13.84615385,-27.69230769,-78.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
