Timestamp,Light,experiment_step,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
2025-12-11 10:35:12,light_state,,33.84615384615384,-53.84615384615385,87.69230769230768,89.23076923076923,-27.692307692307693,10.769230769230774,87.69230769230768,7.692307692307693,-75.38461538461539,23.07692307692308,-75.38461538461539,-36.92307692307693,81.53846153846155,63.076923076923066,-46.15384615384615,9.230769230769226,63.076923076923066,-76.92307692307692,69.23076923076923,30.769230769230774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,32.30769230769229,-50.76923076923077,87.69230769230768,87.69230769230768,-27.692307692307693,12.307692307692307,84.61538461538461,10.769230769230774,-73.84615384615384,20.0,-86.15384615384616,-32.30769230769231,80.0,66.15384615384616,-46.15384615384615,12.307692307692307,63.076923076923066,-75.38461538461539,69.23076923076923,23.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,32.30769230769229,-50.0,87.69230769230768,87.69230769230768,-27.692307692307693,10.769230769230774,83.07692307692307,9.230769230769226,-72.3076923076923,16.923076923076934,-87.6923076923077,-36.92307692307693,76.9230769230769,70.76923076923077,-46.15384615384615,13.84615384615384,63.076923076923066,-73.84615384615384,69.23076923076923,24.615384615384613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,35.38461538461539,-47.692307692307686,87.69230769230768,86.15384615384616,-27.692307692307693,10.0,83.07692307692307,4.615384615384627,-70.76923076923077,16.923076923076934,-87.6923076923077,-33.846153846153854,76.9230769230769,72.30769230769232,-46.15384615384615,19.230769230769226,63.076923076923066,-72.3076923076923,69.23076923076923,26.153846153846146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,35.38461538461539,-49.23076923076923,87.69230769230768,87.69230769230768,-27.692307692307693,13.84615384615384,83.07692307692307,3.076923076923066,-70.76923076923077,13.84615384615384,-87.6923076923077,-30.769230769230774,73.84615384615384,69.23076923076923,-46.15384615384615,24.615384615384613,63.076923076923066,-70.76923076923077,69.23076923076923,24.615384615384613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,29.230769230769226,-44.61538461538461,87.69230769230768,86.15384615384616,-27.692307692307693,12.307692307692307,84.61538461538461,1.538461538461533,-72.3076923076923,9.23076923076922,-90.76923076923077,-30.769230769230774,75.38461538461539,76.9230769230769,-46.15384615384615,29.230769230769226,63.076923076923066,-69.23076923076923,69.23076923076923,24.615384615384613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,27.69230769230768,-41.53846153846153,87.69230769230768,86.15384615384616,-27.692307692307693,4.615384615384627,83.07692307692307,0.0,-67.6923076923077,9.230769230769226,-90.76923076923077,-30.769230769230774,73.84615384615384,80.0,-46.15384615384615,32.30769230769231,63.076923076923066,-66.15384615384616,69.23076923076923,27.69230769230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,29.230769230769226,-43.07692307692308,87.69230769230768,84.61538461538461,-27.692307692307693,7.692307692307693,84.61538461538461,-1.538461538461533,-70.76923076923077,6.15384615384616,-87.6923076923077,-30.769230769230774,78.46153846153848,83.07692307692307,-46.15384615384615,34.61538461538461,63.076923076923066,-67.6923076923077,69.23076923076923,29.230769230769226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,29.230769230769226,-40.0,87.69230769230768,84.61538461538461,-27.692307692307693,6.15384615384616,84.61538461538461,-3.07692307692308,-67.6923076923077,0.0,-90.76923076923077,-30.769230769230774,78.46153846153848,84.61538461538461,-46.15384615384615,37.69230769230769,63.076923076923066,-66.15384615384616,69.23076923076923,29.230769230769226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:13,light_state,,24.615384615384613,-38.46153846153846,87.69230769230768,84.61538461538461,-27.692307692307693,3.076923076923066,81.53846153846155,-4.615384615384613,-67.6923076923077,-4.615384615384613,-92.3076923076923,-29.230769230769226,76.9230769230769,83.07692307692307,-46.15384615384615,41.53846153846153,63.076923076923066,-64.61538461538461,69.23076923076923,33.84615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,23.07692307692308,-36.92307692307693,87.69230769230768,83.07692307692307,-27.692307692307693,4.615384615384627,81.53846153846155,-7.692307692307693,-66.15384615384616,-9.230769230769226,-87.6923076923077,-29.230769230769226,73.84615384615384,81.53846153846155,-46.15384615384615,35.38461538461539,63.076923076923066,-64.61538461538461,69.23076923076923,35.38461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,21.538461538461533,-36.92307692307693,87.69230769230768,81.53846153846155,-27.692307692307693,1.538461538461533,83.07692307692307,-9.230769230769226,-64.61538461538461,-12.307692307692307,-87.6923076923077,-29.230769230769226,73.84615384615384,81.53846153846155,-46.15384615384615,52.30769230769229,63.076923076923066,-64.61538461538461,69.23076923076923,36.923076923076934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,18.461538461538467,-33.846153846153854,87.69230769230768,80.0,-27.692307692307693,-1.538461538461533,83.07692307692307,-12.307692307692307,-61.53846153846153,-15.384615384615387,-90.76923076923077,-29.230769230769226,75.38461538461539,81.53846153846155,-46.15384615384615,48.46153846153847,63.076923076923066,-63.07692307692307,69.23076923076923,38.46153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,15.384615384615373,-32.30769230769231,92.30769230769232,76.9230769230769,-27.692307692307693,-6.15384615384616,81.53846153846155,-10.76923076923076,-61.53846153846153,-15.384615384615387,-90.76923076923077,-29.230769230769226,70.76923076923077,90.76923076923077,-46.15384615384615,53.07692307692308,63.076923076923066,-61.53846153846153,69.23076923076923,43.076923076923066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,12.307692307692307,-32.30769230769231,92.30769230769232,76.9230769230769,-27.692307692307693,-9.230769230769226,80.0,-10.76923076923076,-58.46153846153846,-20.0,-87.6923076923077,-29.230769230769226,70.76923076923077,90.76923076923077,-46.15384615384615,56.92307692307692,63.076923076923066,-60.0,69.23076923076923,47.69230769230771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,9.230769230769226,-32.30769230769231,90.76923076923077,73.84615384615384,-27.692307692307693,-15.384615384615387,87.69230769230768,-7.692307692307693,-56.92307692307692,-20.0,-93.84615384615384,-29.230769230769226,67.69230769230771,90.76923076923077,-46.15384615384615,60.76923076923079,63.076923076923066,-56.92307692307692,69.23076923076923,53.84615384615387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,9.230769230769226,-32.30769230769231,90.76923076923077,72.30769230769232,-27.692307692307693,-16.92307692307692,86.15384615384616,-7.692307692307693,-53.84615384615385,-21.538461538461533,-90.76923076923077,-29.230769230769226,69.23076923076923,90.76923076923077,-46.15384615384615,64.61538461538461,63.076923076923066,-61.53846153846153,69.23076923076923,58.46153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,3.076923076923066,-30.769230769230774,90.76923076923077,72.30769230769232,-27.692307692307693,-15.384615384615387,86.15384615384616,-15.384615384615387,-50.76923076923077,-24.615384615384613,-89.23076923076923,-29.230769230769226,69.23076923076923,90.76923076923077,-46.15384615384615,66.92307692307692,63.076923076923066,-53.84615384615385,69.23076923076923,61.53846153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:14,light_state,,7.692307692307693,-26.153846153846146,89.23076923076923,69.23076923076923,-27.692307692307693,-16.92307692307692,80.0,-15.384615384615387,-49.23076923076923,-27.692307692307693,-87.6923076923077,-29.230769230769226,64.61538461538461,89.23076923076923,-46.15384615384615,70.76923076923077,63.076923076923066,-56.92307692307692,69.23076923076923,69.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,9.230769230769226,-33.846153846153854,92.30769230769232,66.15384615384616,-27.692307692307693,-18.461538461538467,81.53846153846155,-15.384615384615387,-46.15384615384615,-30.769230769230774,-86.15384615384616,-33.846153846153854,66.15384615384616,84.61538461538461,-46.15384615384615,73.84615384615384,63.076923076923066,-55.38461538461538,69.23076923076923,73.84615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,9.230769230769226,-36.92307692307693,90.76923076923077,64.61538461538461,-27.692307692307693,-13.84615384615384,80.0,-15.384615384615387,-43.07692307692308,-33.846153846153854,-84.61538461538461,-29.230769230769226,69.23076923076923,84.61538461538461,-46.15384615384615,80.0,63.076923076923066,-55.38461538461538,69.23076923076923,75.38461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,9.230769230769226,-40.0,90.76923076923077,64.61538461538461,-27.692307692307693,-13.84615384615384,76.9230769230769,-15.384615384615387,-41.53846153846153,-38.46153846153846,-84.61538461538461,-30.769230769230774,70.76923076923077,84.61538461538461,-46.15384615384615,83.07692307692307,63.076923076923066,-53.84615384615385,69.23076923076923,81.53846153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,4.615384615384627,-43.07692307692308,92.30769230769232,64.61538461538461,-27.692307692307693,-13.84615384615384,76.9230769230769,-15.384615384615387,-40.0,-43.07692307692308,-81.53846153846153,-32.30769230769231,72.30769230769232,81.53846153846155,-46.15384615384615,86.15384615384616,63.076923076923066,-53.84615384615385,69.23076923076923,78.46153846153848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,0.0,-44.61538461538461,90.76923076923077,67.69230769230771,-27.692307692307693,-13.84615384615384,76.9230769230769,-15.384615384615387,-43.07692307692308,-43.07692307692308,-81.53846153846153,-33.846153846153854,73.84615384615384,80.0,-46.15384615384615,87.69230769230768,63.076923076923066,-52.30769230769231,69.23076923076923,78.46153846153848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,1.538461538461533,-47.692307692307686,92.30769230769232,67.69230769230771,-27.692307692307693,-13.84615384615384,75.38461538461539,-15.384615384615387,-36.92307692307693,-46.15384615384615,-80.0,-33.846153846153854,75.38461538461539,76.9230769230769,-46.15384615384615,89.23076923076923,63.076923076923066,-50.76923076923077,69.23076923076923,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2025-12-11 10:35:15,light_state,,0.0,-50.76923076923077,95.38461538461539,67.69230769230771,-27.692307692307693,-16.92307692307692,73.84615384615384,-15.384615384615387,-35.38461538461539,-47.692307692307686,-76.92307692307692,-35.38461538461539,78.46153846153848,73.84615384615384,-46.15384615384615,87.69230769230768,63.076923076923066,-47.692307692307686,69.23076923076923,78.46153846153848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
